State,Date,Cumulative_Prisoner_Deaths
Iowa,2020-05-16,346.0
Iowa,2020-05-15,336.0
Iowa,2020-05-14,318.0
Iowa,2020-05-13,306.0
Iowa,2020-05-12,289.0
Iowa,2020-05-11,271.0
Iowa,2020-05-10,265.0
Iowa,2020-05-09,252.0
Iowa,2020-05-08,243.0
Iowa,2020-05-07,231.0
Iowa,2020-05-06,219.0
Iowa,2020-05-05,207.0
Iowa,2020-05-04,188.0
Iowa,2020-05-03,184.0
Iowa,2020-05-02,175.0
Iowa,2020-05-01,170.0
Iowa,2020-04-30,162.0
Iowa,2020-04-29,148.0
Iowa,2020-04-28,136.0
Iowa,2020-04-27,127.0
Iowa,2020-04-26,118.0
Iowa,2020-04-25,112.0
Iowa,2020-04-24,107.0
Iowa,2020-04-23,96.0
Iowa,2020-04-22,90.0
Iowa,2020-04-21,83.0
Iowa,2020-04-20,79.0
Iowa,2020-04-19,75.0
Iowa,2020-04-18,74.0
Iowa,2020-04-17,64.0
Iowa,2020-04-16,60.0
Iowa,2020-04-15,53.0
Iowa,2020-04-14,49.0
Iowa,2020-04-13,43.0
Iowa,2020-04-12,41.0
Iowa,2020-04-11,34.0
Iowa,2020-04-10,31.0
Iowa,2020-04-09,29.0
Iowa,2020-04-08,27.0
Iowa,2020-04-07,26.0
Iowa,2020-04-06,25.0
Iowa,2020-04-05,22.0
Iowa,2020-04-04,14.0
Iowa,2020-04-03,11.0
Iowa,2020-04-02,11.0
Iowa,2020-04-01,9.0
Iowa,2020-03-31,7.0
Iowa,2020-03-30,6.0
Iowa,2020-03-29,4.0
Iowa,2020-03-28,3.0
Iowa,2020-03-27,3.0
Iowa,2020-03-26,1.0
Iowa,2020-03-25,1.0
Indiana,2021-03-07,12737.0
Indiana,2021-03-06,12726.0
Indiana,2021-03-05,12697.0
Indiana,2021-03-04,12663.0
Indiana,2021-03-03,12633.0
Indiana,2021-03-02,12623.0
Indiana,2021-03-01,12595.0
Indiana,2021-02-28,12573.0
Indiana,2021-02-27,12556.0
Indiana,2021-02-26,12531.0
Indiana,2021-02-25,12494.0
Indiana,2021-02-24,12467.0
Indiana,2021-02-23,12450.0
Indiana,2021-02-22,12407.0
Indiana,2021-02-21,12372.0
Indiana,2021-02-20,12336.0
Indiana,2021-02-19,12325.0
Indiana,2021-02-18,12281.0
Indiana,2021-02-17,12250.0
Indiana,2021-02-16,12231.0
Indiana,2021-02-15,12191.0
Indiana,2021-02-14,12173.0
Indiana,2021-02-13,12149.0
Indiana,2021-02-12,12117.0
Indiana,2021-02-11,12027.0
Indiana,2021-02-10,12001.0
Indiana,2021-02-09,11942.0
Indiana,2021-02-08,11875.0
Indiana,2021-02-07,11817.0
Indiana,2021-02-06,11752.0
Indiana,2021-02-05,11686.0
Indiana,2021-02-04,11637.0
Indiana,2021-02-03,10091.0
Indiana,2021-02-02,10054.0
Indiana,2021-02-01,9989.0
Indiana,2021-01-31,9974.0
Indiana,2021-01-30,9967.0
Indiana,2021-01-29,9925.0
Indiana,2021-01-28,9879.0
Indiana,2021-01-27,9845.0
Indiana,2021-01-26,9807.0
Indiana,2021-01-25,9728.0
Indiana,2021-01-24,9716.0
Indiana,2021-01-23,9693.0
Indiana,2021-01-22,9642.0
Indiana,2021-01-21,9593.0
Indiana,2021-01-20,9529.0
Indiana,2021-01-19,9466.0
Indiana,2021-01-18,9340.0
Indiana,2021-01-17,9310.0
Indiana,2021-01-16,9287.0
Indiana,2021-01-15,9246.0
Indiana,2021-01-14,9202.0
Indiana,2021-01-13,9163.0
Indiana,2021-01-12,9104.0
Indiana,2021-01-11,9016.0
Indiana,2021-01-10,8985.0
Indiana,2021-01-09,8966.0
Indiana,2021-01-08,8892.0
Indiana,2021-01-07,8823.0
Indiana,2021-01-06,8743.0
Indiana,2021-01-05,8663.0
Indiana,2021-01-04,8514.0
Indiana,2021-01-03,8475.0
Indiana,2021-01-02,8410.0
Indiana,2021-01-01,8371.0
Indiana,2020-12-31,8263.0
Indiana,2020-12-30,8160.0
Indiana,2020-12-29,8051.0
Indiana,2020-12-28,7886.0
Indiana,2020-12-27,7843.0
Indiana,2020-12-26,7801.0
Indiana,2020-12-25,7770.0
Indiana,2020-12-24,7730.0
Indiana,2020-12-23,7645.0
Indiana,2020-12-22,7581.0
Indiana,2020-12-21,7438.0
Indiana,2020-12-20,7404.0
Indiana,2020-12-19,7338.0
Indiana,2020-12-18,7265.0
Indiana,2020-12-17,7180.0
Indiana,2020-12-16,7101.0
Indiana,2020-12-15,6968.0
Indiana,2020-12-14,6840.0
Indiana,2020-12-13,6805.0
Indiana,2020-12-12,6758.0
Indiana,2020-12-11,6673.0
Indiana,2020-12-10,6603.0
Indiana,2020-12-09,6506.0
Indiana,2020-12-08,6410.0
Indiana,2020-12-07,6284.0
Indiana,2020-12-06,6242.0
Indiana,2020-12-05,6207.0
Indiana,2020-12-04,6122.0
Indiana,2020-12-03,6033.0
Indiana,2020-12-02,5973.0
Indiana,2020-12-01,5864.0
Indiana,2020-11-30,5723.0
Indiana,2020-11-29,5685.0
Indiana,2020-11-28,5663.0
Indiana,2020-11-27,5594.0
Indiana,2020-11-26,5561.0
Indiana,2020-11-25,5498.0
Indiana,2020-11-24,5435.0
Indiana,2020-11-23,5332.0
Indiana,2020-11-22,5305.0
Indiana,2020-11-21,5246.0
Indiana,2020-11-20,5206.0
Indiana,2020-11-19,5143.0
Indiana,2020-11-18,5084.0
Indiana,2020-11-17,5025.0
Indiana,2020-11-16,4936.0
Indiana,2020-11-15,4910.0
Indiana,2020-11-14,4888.0
Indiana,2020-11-13,4863.0
Indiana,2020-11-12,4813.0
Indiana,2020-11-11,4762.0
Indiana,2020-11-10,4731.0
Indiana,2020-11-09,4664.0
Indiana,2020-11-08,4629.0
Indiana,2020-11-07,4592.0
Indiana,2020-11-06,4547.0
Indiana,2020-11-05,4511.0
Indiana,2020-11-04,4464.0
Indiana,2020-11-03,4439.0
Indiana,2020-11-02,4390.0
Indiana,2020-11-01,4364.0
Indiana,2020-10-31,4332.0
Indiana,2020-10-30,4286.0
Indiana,2020-10-29,4260.0
Indiana,2020-10-28,4227.0
Indiana,2020-10-27,4194.0
Indiana,2020-10-26,4143.0
Indiana,2020-10-25,4130.0
Indiana,2020-10-24,4118.0
Indiana,2020-10-23,4092.0
Indiana,2020-10-22,4065.0
Indiana,2020-10-21,4023.0
Indiana,2020-10-20,4008.0
Indiana,2020-10-19,3960.0
Indiana,2020-10-18,3937.0
Indiana,2020-10-17,3918.0
Indiana,2020-10-16,3887.0
Indiana,2020-10-15,3864.0
Indiana,2020-10-14,3836.0
Indiana,2020-10-13,3822.0
Indiana,2020-10-12,3795.0
Indiana,2020-10-11,3789.0
Indiana,2020-10-10,3782.0
Indiana,2020-10-09,3761.0
Indiana,2020-10-08,3742.0
Indiana,2020-10-07,3727.0
Indiana,2020-10-06,3711.0
Indiana,2020-10-05,3681.0
Indiana,2020-10-04,3674.0
Indiana,2020-10-03,3669.0
Indiana,2020-10-02,3656.0
Indiana,2020-10-01,3645.0
Indiana,2020-09-30,3632.0
Indiana,2020-09-29,3612.0
Indiana,2020-09-28,3591.0
Indiana,2020-09-27,3580.0
Indiana,2020-09-26,3577.0
Indiana,2020-09-25,3566.0
Indiana,2020-09-24,3548.0
Indiana,2020-09-23,3530.0
Indiana,2020-09-22,3520.0
Indiana,2020-09-21,3512.0
Indiana,2020-09-20,3506.0
Indiana,2020-09-19,3503.0
Indiana,2020-09-18,3495.0
Indiana,2020-09-17,3478.0
Indiana,2020-09-16,3472.0
Indiana,2020-09-15,3460.0
Indiana,2020-09-14,3439.0
Indiana,2020-09-13,3438.0
Indiana,2020-09-12,3437.0
Indiana,2020-09-11,3420.0
Indiana,2020-09-10,3410.0
Indiana,2020-09-09,3397.0
Indiana,2020-09-08,3380.0
Indiana,2020-09-07,3368.0
Indiana,2020-09-06,3364.0
Indiana,2020-09-05,3362.0
Indiana,2020-09-04,3350.0
Indiana,2020-09-03,3332.0
Indiana,2020-09-02,3325.0
Indiana,2020-09-01,3312.0
Indiana,2020-08-31,3296.0
Indiana,2020-08-30,3291.0
Indiana,2020-08-29,3285.0
Indiana,2020-08-28,3277.0
Indiana,2020-08-27,3266.0
Indiana,2020-08-26,3259.0
Indiana,2020-08-25,3241.0
Indiana,2020-08-24,3225.0
Indiana,2020-08-23,3220.0
Indiana,2020-08-22,3218.0
Indiana,2020-08-21,3208.0
Indiana,2020-08-20,3191.0
Indiana,2020-08-19,3180.0
Indiana,2020-08-18,3165.0
Indiana,2020-08-17,3135.0
Indiana,2020-08-16,3133.0
Indiana,2020-08-15,3128.0
Indiana,2020-08-14,3113.0
Indiana,2020-08-13,3105.0
Indiana,2020-08-12,3086.0
Indiana,2020-08-11,3069.0
Indiana,2020-08-10,3044.0
Indiana,2020-08-09,3041.0
Indiana,2020-08-08,3036.0
Indiana,2020-08-07,3023.0
Indiana,2020-08-06,3013.0
Indiana,2020-08-05,3007.0
Indiana,2020-08-04,2996.0
Indiana,2020-08-03,2980.0
Indiana,2020-08-02,2975.0
Indiana,2020-08-01,2971.0
Indiana,2020-07-31,2965.0
Indiana,2020-07-30,2946.0
Indiana,2020-07-29,2932.0
Indiana,2020-07-28,2924.0
Indiana,2020-07-27,2906.0
Indiana,2020-07-26,2903.0
Indiana,2020-07-25,2895.0
Indiana,2020-07-24,2884.0
Indiana,2020-07-23,2880.0
Indiana,2020-07-22,2863.0
Indiana,2020-07-21,2846.0
Indiana,2020-07-20,2825.0
Indiana,2020-07-19,2822.0
Indiana,2020-07-18,2820.0
Indiana,2020-07-17,2803.0
Indiana,2020-07-16,2795.0
Indiana,2020-07-15,2785.0
Indiana,2020-07-14,2775.0
Indiana,2020-07-13,2762.0
Indiana,2020-07-12,2760.0
Indiana,2020-07-11,2756.0
Indiana,2020-07-10,2748.0
Indiana,2020-07-09,2739.0
Indiana,2020-07-08,2732.0
Indiana,2020-07-07,2717.0
Indiana,2020-07-06,2698.0
Indiana,2020-07-05,2693.0
Indiana,2020-07-04,2687.0
Indiana,2020-07-03,2681.0
Indiana,2020-07-02,2662.0
Indiana,2020-07-01,2650.0
Indiana,2020-06-30,2640.0
Indiana,2020-06-29,2624.0
Indiana,2020-06-28,2619.0
Indiana,2020-06-27,2616.0
Indiana,2020-06-26,2595.0
Indiana,2020-06-25,2586.0
Indiana,2020-06-24,2578.0
Indiana,2020-06-23,2569.0
Indiana,2020-06-22,2553.0
Indiana,2020-06-21,2540.0
Indiana,2020-06-20,2536.0
Indiana,2020-06-19,2516.0
Indiana,2020-06-18,2491.0
Indiana,2020-06-17,2475.0
Indiana,2020-06-16,2447.0
Indiana,2020-06-15,2433.0
Indiana,2020-06-14,2422.0
Indiana,2020-06-13,2413.0
Indiana,2020-06-12,2396.0
Indiana,2020-06-11,2380.0
Indiana,2020-06-10,2355.0
Indiana,2020-06-09,2339.0
Indiana,2020-06-08,2316.0
Indiana,2020-06-07,2303.0
Indiana,2020-06-06,2292.0
Indiana,2020-06-05,2258.0
Indiana,2020-06-04,2231.0
Indiana,2020-06-03,2207.0
Indiana,2020-06-02,2197.0
Indiana,2020-06-01,2142.0
Indiana,2020-05-31,2134.0
Indiana,2020-05-30,2125.0
Indiana,2020-05-29,2110.0
Indiana,2020-05-28,2068.0
Indiana,2020-05-27,2030.0
Indiana,2020-05-26,2004.0
Indiana,2020-05-25,1976.0
Indiana,2020-05-24,1976.0
Indiana,2020-05-23,1943.0
Indiana,2020-05-22,1941.0
Indiana,2020-05-21,1913.0
Indiana,2020-05-20,1864.0
Indiana,2020-05-19,1824.0
Indiana,2020-05-18,1765.0
Indiana,2020-05-17,1751.0
Indiana,2020-05-16,1741.0
Indiana,2020-05-15,1691.0
Indiana,2020-05-14,1646.0
Indiana,2020-05-13,1619.0
Indiana,2020-05-12,1578.0
Indiana,2020-05-11,1540.0
Indiana,2020-05-10,1508.0
Indiana,2020-05-09,1490.0
Indiana,2020-05-08,1447.0
Indiana,2020-05-07,1414.0
Indiana,2020-05-06,1377.0
Indiana,2020-05-05,1326.0
Indiana,2020-05-04,1264.0
Indiana,2020-05-03,1246.0
Indiana,2020-05-02,1229.0
Indiana,2020-05-01,1175.0
Indiana,2020-04-30,1114.0
Indiana,2020-04-29,1065.0
Indiana,2020-04-28,901.0
Indiana,2020-04-27,844.0
Indiana,2020-04-26,813.0
Indiana,2020-04-25,785.0
Indiana,2020-04-24,741.0
Indiana,2020-04-23,706.0
Indiana,2020-04-22,661.0
Indiana,2020-04-21,630.0
Indiana,2020-04-20,569.0
Indiana,2020-04-19,562.0
Indiana,2020-04-18,545.0
Indiana,2020-04-17,519.0
Indiana,2020-04-16,477.0
Indiana,2020-04-15,436.0
Indiana,2020-04-14,388.0
Indiana,2020-04-13,350.0
Indiana,2020-04-12,343.0
Indiana,2020-04-11,330.0
Indiana,2020-04-10,300.0
Indiana,2020-04-09,245.0
Indiana,2020-04-08,203.0
Indiana,2020-04-07,173.0
Indiana,2020-04-06,139.0
Indiana,2020-04-05,127.0
Indiana,2020-04-04,116.0
Indiana,2020-04-03,102.0
Indiana,2020-04-02,78.0
Indiana,2020-04-01,65.0
Indiana,2020-03-31,49.0
Indiana,2020-03-30,35.0
Indiana,2020-03-29,32.0
Indiana,2020-03-28,31.0
Indiana,2020-03-27,24.0
Indiana,2020-03-26,17.0
Indiana,2020-03-25,14.0
Indiana,2020-03-24,12.0
Indiana,2020-03-23,7.0
Indiana,2020-03-22,6.0
Indiana,2020-03-21,4.0
Indiana,2020-03-20,2.0
Indiana,2020-03-19,2.0
Indiana,2020-03-18,2.0
Indiana,2020-03-17,2.0
Indiana,2020-03-16,1.0
Indiana,2020-03-15,0.0
Indiana,2020-03-14,0.0
Illinois,2021-03-07,23014.0
Illinois,2021-03-06,23002.0
Illinois,2021-03-05,22946.0
Illinois,2021-03-04,22902.0
Illinois,2021-03-03,22853.0
Illinois,2021-03-02,22803.0
Illinois,2021-03-01,22759.0
Illinois,2021-02-28,22735.0
Illinois,2021-02-27,22710.0
Illinois,2021-02-26,22675.0
Illinois,2021-02-25,22607.0
Illinois,2021-02-24,22575.0
Illinois,2021-02-23,22528.0
Illinois,2021-02-22,22506.0
Illinois,2021-02-21,22466.0
Illinois,2021-02-20,22426.0
Illinois,2021-02-19,22368.0
Illinois,2021-02-18,22297.0
Illinois,2021-02-17,22224.0
Illinois,2021-02-16,22199.0
Illinois,2021-02-15,22166.0
Illinois,2021-02-14,22121.0
Illinois,2021-02-13,22087.0
Illinois,2021-02-12,22027.0
Illinois,2021-02-11,21985.0
Illinois,2021-02-10,21869.0
Illinois,2021-02-09,21802.0
Illinois,2021-02-08,21779.0
Illinois,2021-02-07,21738.0
Illinois,2021-02-06,21676.0
Illinois,2021-02-05,21603.0
Illinois,2021-02-04,21497.0
Illinois,2021-02-03,21420.0
Illinois,2021-02-02,21336.0
Illinois,2021-02-01,21273.0
Illinois,2021-01-31,21253.0
Illinois,2021-01-30,21213.0
Illinois,2021-01-29,21146.0
Illinois,2021-01-28,21074.0
Illinois,2021-01-27,20949.0
Illinois,2021-01-26,20853.0
Illinois,2021-01-25,20744.0
Illinois,2021-01-24,20680.0
Illinois,2021-01-23,20645.0
Illinois,2021-01-22,20534.0
Illinois,2021-01-21,20423.0
Illinois,2021-01-20,20285.0
Illinois,2021-01-19,20153.0
Illinois,2021-01-18,20118.0
Illinois,2021-01-17,20050.0
Illinois,2021-01-16,20020.0
Illinois,2021-01-15,19873.0
Illinois,2021-01-14,19724.0
Illinois,2021-01-13,19617.0
Illinois,2021-01-12,19497.0
Illinois,2021-01-11,19363.0
Illinois,2021-01-10,19293.0
Illinois,2021-01-09,19210.0
Illinois,2021-01-08,19108.0
Illinois,2021-01-07,18941.0
Illinois,2021-01-06,18735.0
Illinois,2021-01-05,18562.0
Illinois,2021-01-04,18412.0
Illinois,2021-01-03,18322.0
Illinois,2021-01-02,18217.0
Illinois,2021-01-01,18173.0
Illinois,2020-12-31,17978.0
Illinois,2020-12-30,17811.0
Illinois,2020-12-29,17596.0
Illinois,2020-12-28,17470.0
Illinois,2020-12-27,17336.0
Illinois,2020-12-26,17224.0
Illinois,2020-12-25,17154.0
Illinois,2020-12-24,16960.0
Illinois,2020-12-23,16842.0
Illinois,2020-12-22,16671.0
Illinois,2020-12-21,16527.0
Illinois,2020-12-20,16407.0
Illinois,2020-12-19,16326.0
Illinois,2020-12-18,16206.0
Illinois,2020-12-17,15985.0
Illinois,2020-12-16,15777.0
Illinois,2020-12-15,15587.0
Illinois,2020-12-14,15455.0
Illinois,2020-12-13,15339.0
Illinois,2020-12-12,15232.0
Illinois,2020-12-11,15067.0
Illinois,2020-12-10,14845.0
Illinois,2020-12-09,14613.0
Illinois,2020-12-08,14384.0
Illinois,2020-12-07,14216.0
Illinois,2020-12-06,14116.0
Illinois,2020-12-05,14017.0
Illinois,2020-12-04,13782.0
Illinois,2020-12-03,13625.0
Illinois,2020-12-02,13397.0
Illinois,2020-12-01,13131.0
Illinois,2020-11-30,12985.0
Illinois,2020-11-29,12882.0
Illinois,2020-11-28,12838.0
Illinois,2020-11-27,12686.0
Illinois,2020-11-26,12596.0
Illinois,2020-11-25,12440.0
Illinois,2020-11-24,12262.0
Illinois,2020-11-23,12112.0
Illinois,2020-11-22,12051.0
Illinois,2020-11-21,11952.0
Illinois,2020-11-20,11795.0
Illinois,2020-11-19,11648.0
Illinois,2020-11-18,11468.0
Illinois,2020-11-17,11317.0
Illinois,2020-11-16,11204.0
Illinois,2020-11-15,11162.0
Illinois,2020-11-14,11088.0
Illinois,2020-11-13,10891.0
Illinois,2020-11-12,10846.0
Illinois,2020-11-11,10798.0
Illinois,2020-11-10,10645.0
Illinois,2020-11-09,10563.0
Illinois,2020-11-08,10538.0
Illinois,2020-11-07,10488.0
Illinois,2020-11-06,10397.0
Illinois,2020-11-05,10313.0
Illinois,2020-11-04,10216.0
Illinois,2020-11-03,10161.0
Illinois,2020-11-02,10093.0
Illinois,2020-11-01,10075.0
Illinois,2020-10-31,10050.0
Illinois,2020-10-30,9994.0
Illinois,2020-10-29,9945.0
Illinois,2020-10-28,9889.0
Illinois,2020-10-27,9838.0
Illinois,2020-10-26,9792.0
Illinois,2020-10-25,9775.0
Illinois,2020-10-24,9751.0
Illinois,2020-10-23,9688.0
Illinois,2020-10-22,9647.0
Illinois,2020-10-21,9605.0
Illinois,2020-10-20,9537.0
Illinois,2020-10-19,9496.0
Illinois,2020-10-18,9474.0
Illinois,2020-10-17,9452.0
Illinois,2020-10-16,9425.0
Illinois,2020-10-15,9373.0
Illinois,2020-10-14,9320.0
Illinois,2020-10-13,9272.0
Illinois,2020-10-12,9243.0
Illinois,2020-10-11,9230.0
Illinois,2020-10-10,9221.0
Illinois,2020-10-09,9191.0
Illinois,2020-10-08,9159.0
Illinois,2020-10-07,9127.0
Illinois,2020-10-06,9085.0
Illinois,2020-10-05,9054.0
Illinois,2020-10-04,9040.0
Illinois,2020-10-03,9023.0
Illinois,2020-10-02,8992.0
Illinois,2020-10-01,8940.0
Illinois,2020-09-30,8916.0
Illinois,2020-09-29,8881.0
Illinois,2020-09-28,8858.0
Illinois,2020-09-27,8845.0
Illinois,2020-09-26,8832.0
Illinois,2020-09-25,8807.0
Illinois,2020-09-24,8774.0
Illinois,2020-09-23,8744.0
Illinois,2020-09-22,8722.0
Illinois,2020-09-21,8693.0
Illinois,2020-09-20,8686.0
Illinois,2020-09-19,8672.0
Illinois,2020-09-18,8647.0
Illinois,2020-09-17,8624.0
Illinois,2020-09-16,8599.0
Illinois,2020-09-15,8564.0
Illinois,2020-09-14,8546.0
Illinois,2020-09-13,8541.0
Illinois,2020-09-12,8527.0
Illinois,2020-09-11,8505.0
Illinois,2020-09-10,8461.0
Illinois,2020-09-09,8433.0
Illinois,2020-09-08,8405.0
Illinois,2020-09-07,8398.0
Illinois,2020-09-06,8390.0
Illinois,2020-09-05,8385.0
Illinois,2020-09-04,8362.0
Illinois,2020-09-03,8324.0
Illinois,2020-09-02,8300.0
Illinois,2020-09-01,8273.0
Illinois,2020-08-31,8235.0
Illinois,2020-08-30,8228.0
Illinois,2020-08-29,8217.0
Illinois,2020-08-28,8206.0
Illinois,2020-08-27,8186.0
Illinois,2020-08-26,8163.0
Illinois,2020-08-25,8126.0
Illinois,2020-08-24,8097.0
Illinois,2020-08-23,8089.0
Illinois,2020-08-22,8083.0
Illinois,2020-08-21,8066.0
Illinois,2020-08-20,8044.0
Illinois,2020-08-19,8017.0
Illinois,2020-08-18,7993.0
Illinois,2020-08-17,7967.0
Illinois,2020-08-16,7955.0
Illinois,2020-08-15,7937.0
Illinois,2020-08-14,7932.0
Illinois,2020-08-13,7905.0
Illinois,2020-08-12,7881.0
Illinois,2020-08-11,7866.0
Illinois,2020-08-10,7846.0
Illinois,2020-08-09,7845.0
Illinois,2020-08-08,7840.0
Illinois,2020-08-07,7822.0
Illinois,2020-08-06,7791.0
Illinois,2020-08-05,7770.0
Illinois,2020-08-04,7742.0
Illinois,2020-08-03,7723.0
Illinois,2020-08-02,7714.0
Illinois,2020-08-01,7700.0
Illinois,2020-07-31,7692.0
Illinois,2020-07-30,7670.0
Illinois,2020-07-29,7654.0
Illinois,2020-07-28,7638.0
Illinois,2020-07-27,7608.0
Illinois,2020-07-26,7590.0
Illinois,2020-07-25,7589.0
Illinois,2020-07-24,7577.0
Illinois,2020-07-23,7560.0
Illinois,2020-07-22,7540.0
Illinois,2020-07-21,7517.0
Illinois,2020-07-20,7494.0
Illinois,2020-07-19,7488.0
Illinois,2020-07-18,7483.0
Illinois,2020-07-17,7465.0
Illinois,2020-07-16,7452.0
Illinois,2020-07-15,7427.0
Illinois,2020-07-14,7419.0
Illinois,2020-07-13,7394.0
Illinois,2020-07-12,7388.0
Illinois,2020-07-11,7369.0
Illinois,2020-07-10,7345.0
Illinois,2020-07-09,7329.0
Illinois,2020-07-08,7309.0
Illinois,2020-07-07,7273.0
Illinois,2020-07-06,7236.0
Illinois,2020-07-05,7230.0
Illinois,2020-07-04,7224.0
Illinois,2020-07-03,7215.0
Illinois,2020-07-02,7188.0
Illinois,2020-07-01,7152.0
Illinois,2020-06-30,7124.0
Illinois,2020-06-29,7103.0
Illinois,2020-06-28,7089.0
Illinois,2020-06-27,7074.0
Illinois,2020-06-26,7048.0
Illinois,2020-06-25,7014.0
Illinois,2020-06-24,6974.0
Illinois,2020-06-23,6911.0
Illinois,2020-06-22,6875.0
Illinois,2020-06-21,6851.0
Illinois,2020-06-20,6829.0
Illinois,2020-06-19,6718.0
Illinois,2020-06-18,6718.0
Illinois,2020-06-17,6666.0
Illinois,2020-06-16,6579.0
Illinois,2020-06-15,6507.0
Illinois,2020-06-14,6489.0
Illinois,2020-06-13,6470.0
Illinois,2020-06-12,6441.0
Illinois,2020-06-11,6363.0
Illinois,2020-06-10,6273.0
Illinois,2020-06-09,6196.0
Illinois,2020-06-08,6102.0
Illinois,2020-06-07,5904.0
Illinois,2020-06-06,5864.0
Illinois,2020-06-05,5795.0
Illinois,2020-06-04,5736.0
Illinois,2020-06-03,5621.0
Illinois,2020-06-02,5525.0
Illinois,2020-06-01,5412.0
Illinois,2020-05-31,5390.0
Illinois,2020-05-30,5330.0
Illinois,2020-05-29,5270.0
Illinois,2020-05-28,5186.0
Illinois,2020-05-27,5083.0
Illinois,2020-05-26,4923.0
Illinois,2020-05-25,4884.0
Illinois,2020-05-24,4856.0
Illinois,2020-05-23,4790.0
Illinois,2020-05-22,4715.0
Illinois,2020-05-21,4607.0
Illinois,2020-05-20,4525.0
Illinois,2020-05-19,4379.0
Illinois,2020-05-18,4234.0
Illinois,2020-05-17,4177.0
Illinois,2020-05-16,4129.0
Illinois,2020-05-15,4058.0
Illinois,2020-05-14,3928.0
Illinois,2020-05-13,3792.0
Illinois,2020-05-12,3601.0
Illinois,2020-05-11,3459.0
Illinois,2020-05-10,3406.0
Illinois,2020-05-09,3349.0
Illinois,2020-05-08,3241.0
Illinois,2020-05-07,3111.0
Illinois,2020-05-06,2974.0
Illinois,2020-05-05,2838.0
Illinois,2020-05-04,2662.0
Illinois,2020-05-03,2618.0
Illinois,2020-05-02,2559.0
Illinois,2020-05-01,2457.0
Illinois,2020-04-30,2355.0
Illinois,2020-04-29,2215.0
Illinois,2020-04-28,2125.0
Illinois,2020-04-27,1983.0
Illinois,2020-04-26,1933.0
Illinois,2020-04-25,1874.0
Illinois,2020-04-24,1795.0
Illinois,2020-04-23,1688.0
Illinois,2020-04-22,1565.0
Illinois,2020-04-21,1468.0
Illinois,2020-04-20,1349.0
Illinois,2020-04-19,1290.0
Illinois,2020-04-18,1259.0
Illinois,2020-04-17,1134.0
Illinois,2020-04-16,1072.0
Illinois,2020-04-15,948.0
Illinois,2020-04-14,868.0
Illinois,2020-04-13,794.0
Illinois,2020-04-12,720.0
Illinois,2020-04-11,677.0
Illinois,2020-04-10,596.0
Illinois,2020-04-09,528.0
Illinois,2020-04-08,462.0
Illinois,2020-04-07,380.0
Illinois,2020-04-06,307.0
Illinois,2020-04-05,274.0
Illinois,2020-04-04,243.0
Illinois,2020-04-03,210.0
Illinois,2020-04-02,157.0
Illinois,2020-04-01,141.0
Illinois,2020-03-31,99.0
Illinois,2020-03-30,73.0
Illinois,2020-03-29,65.0
Illinois,2020-03-28,47.0
Illinois,2020-03-27,34.0
Illinois,2020-03-26,26.0
Illinois,2020-03-25,19.0
Illinois,2020-03-24,16.0
Illinois,2020-03-23,12.0
Illinois,2020-03-22,9.0
Illinois,2020-03-21,6.0
Illinois,2020-03-20,5.0
Illinois,2020-03-19,4.0
Illinois,2020-03-18,1.0
Illinois,2020-03-17,1.0
Idaho,2021-03-07,1879.0
Idaho,2021-03-06,1876.0
Idaho,2021-03-05,1876.0
Idaho,2021-03-04,1876.0
Idaho,2021-03-03,1871.0
Idaho,2021-03-02,1867.0
Idaho,2021-03-01,1860.0
Idaho,2021-02-28,1860.0
Idaho,2021-02-27,1859.0
Idaho,2021-02-26,1850.0
Idaho,2021-02-25,1840.0
Idaho,2021-02-24,1840.0
Idaho,2021-02-23,1826.0
Idaho,2021-02-22,1826.0
Idaho,2021-02-21,1826.0
Idaho,2021-02-20,1826.0
Idaho,2021-02-19,1826.0
Idaho,2021-02-18,1817.0
Idaho,2021-02-17,1806.0
Idaho,2021-02-16,1803.0
Idaho,2021-02-15,1803.0
Idaho,2021-02-14,1803.0
Idaho,2021-02-13,1796.0
Idaho,2021-02-12,1791.0
Idaho,2021-02-11,1791.0
Idaho,2021-02-10,1780.0
Idaho,2021-02-09,1776.0
Idaho,2021-02-08,1767.0
Idaho,2021-02-07,1767.0
Idaho,2021-02-06,1758.0
Idaho,2021-02-05,1747.0
Idaho,2021-02-04,1748.0
Idaho,2021-02-03,1741.0
Idaho,2021-02-02,1735.0
Idaho,2021-02-01,1725.0
Idaho,2021-01-31,1725.0
Idaho,2021-01-30,1725.0
Idaho,2021-01-29,1721.0
Idaho,2021-01-28,1714.0
Idaho,2021-01-27,1688.0
Idaho,2021-01-26,1681.0
Idaho,2021-01-25,1669.0
Idaho,2021-01-24,1668.0
Idaho,2021-01-23,1667.0
Idaho,2021-01-22,1654.0
Idaho,2021-01-21,1635.0
Idaho,2021-01-20,1637.0
Idaho,2021-01-19,1607.0
Idaho,2021-01-18,1607.0
Idaho,2021-01-17,1605.0
Idaho,2021-01-16,1603.0
Idaho,2021-01-15,1591.0
Idaho,2021-01-14,1564.0
Idaho,2021-01-13,1556.0
Idaho,2021-01-12,1544.0
Idaho,2021-01-11,1534.0
Idaho,2021-01-10,1528.0
Idaho,2021-01-09,1523.0
Idaho,2021-01-08,1517.0
Idaho,2021-01-07,1488.0
Idaho,2021-01-06,1471.0
