state,date,total_population,cumulative_total_test_results,cumulative_total_test_results_per_1000,total_test_results_increase,cumulative_positive_tests,positive_tests_increase,cumulative_negative_tests,cumulative_positivity_rate,cumulative_deaths,cumulative_deaths_per_100_000,deaths_increase,last_update_et,total_test_results_increase_7_day_rolling_avg,positive_tests_increase_7_day_rolling_avg,positivity_rate_7_day_rolling_avg
Alaska,2020-08-12 00:00:00,737438,292582.0,396.75471022648685,1838,3896.0,61,,1.3315925108174802,27.0,3.66,1,2020-08-12 00:00:00,5043.29,64.14,1.27
Alaska,2020-08-13 00:00:00,737438,294053.0,398.74945419140323,1471,3978.0,82,,1.352817349253366,27.0,3.66,0,2020-08-13 00:00:00,4640.14,70.14,1.51
Alaska,2020-08-14 00:00:00,737438,295929.0,401.2933968686181,1876,4078.0,100,,1.3780332444606647,27.0,3.66,0,2020-08-14 00:00:00,3868.29,76.57,1.98
Alaska,2020-08-15 00:00:00,737438,296677.0,402.3077194286164,748,4162.0,84,,1.4028724842168419,28.0,3.8,1,2020-08-15 00:00:00,3297.71,77.29,2.34
Alaska,2020-08-16 00:00:00,737438,301515.0,408.86827095972814,4838,4263.0,101,,1.4138600069648277,28.0,3.8,0,2020-08-16 00:00:00,3370.86,77.86,2.31
Alaska,2020-08-17 00:00:00,737438,305648.0,414.4728099175795,4133,4313.0,50,,1.4111003507302518,28.0,3.8,0,2020-08-17 00:00:00,3615.0,75.29,2.08
Alaska,2020-08-18 00:00:00,737438,310009.0,420.3865274097619,4361,4379.0,66,,1.4125396359460534,29.0,3.93,1,2020-08-18 00:00:00,2752.14,77.71,2.82
Alaska,2020-08-19 00:00:00,737438,310849.0,421.52560622045513,840,4452.0,73,,1.43220663408922,29.0,3.93,0,2020-08-19 00:00:00,2609.57,79.43,3.04
Alaska,2020-08-20 00:00:00,737438,312647.0,423.96377729381993,1798,4535.0,83,,1.4505176764849814,29.0,3.93,0,2020-08-20 00:00:00,2656.29,79.57,3.0
Alaska,2020-08-21 00:00:00,737438,321535.0,436.01631594791695,8888,4604.0,69,,1.4318814436997527,30.0,4.07,1,2020-08-21 00:00:00,3658.0,75.14,2.05
Alaska,2020-08-22 00:00:00,737438,326287.0,442.460247505553,4752,4692.0,88,,1.4379978362607153,31.0,4.2,1,2020-08-22 03:59:00,4230.0,75.71,1.79
Alaska,2020-08-23 00:00:00,737438,327440.0,444.02376877784985,1153,4758.0,66,,1.4530906425604693,32.0,4.34,1,2020-08-23 03:59:00,3703.57,70.71,1.91
Alaska,2020-08-24 00:00:00,737438,330503.0,448.1773382982705,3063,4829.0,71,,1.4611062531958863,32.0,4.34,0,2020-08-24 03:59:00,3550.71,73.71,2.08
Alaska,2020-08-25 00:00:00,737438,333831.0,452.69026006254086,3328,4862.0,33,,1.4564255566439306,36.0,4.88,4,2020-08-25 03:59:00,3403.14,69.0,2.03
Alaska,2020-08-26 00:00:00,737438,334804.0,454.0096930182605,973,4914.0,52,,1.4677243999474319,37.0,5.02,1,2020-08-26 03:59:00,3422.14,66.0,1.93
Alaska,2020-08-27 00:00:00,737438,336220.0,455.9298544420006,1416,4998.0,84,,1.4865266789602045,37.0,5.02,0,2020-08-27 03:59:00,3367.57,66.14,1.96
Alaska,2020-08-28 00:00:00,737438,339538.0,460.42921574423883,3318,5114.0,116,,1.506164258492422,37.0,5.02,0,2020-08-28 03:59:00,2571.86,72.86,2.83
Alaska,2020-08-29 00:00:00,737438,345695.0,468.77839221737963,6157,5207.0,93,,1.5062410506371222,37.0,5.02,0,2020-08-29 03:59:00,2772.57,73.57,2.65
Alaska,2020-08-30 00:00:00,737438,346839.0,470.3297090738476,1144,5250.0,43,,1.5136706079766118,37.0,5.02,0,2020-08-31 03:59:00,2771.29,70.29,2.54
Alaska,2020-08-31 00:00:00,737438,348630.0,472.7583878237899,1791,5286.0,36,,1.516220635057224,37.0,5.02,0,2020-08-31 03:59:00,2589.57,65.29,2.52
Alaska,2020-09-01 00:00:00,737438,374255.0,507.5070717809497,25625,5321.0,35,,1.4217578923461276,39.0,5.29,2,2020-09-01 03:59:00,5774.86,65.57,1.14
Alaska,2020-09-02 00:00:00,737438,376884.0,511.0721172491789,2629,5387.0,66,,1.4293522675412063,39.0,5.29,0,2020-09-02 03:59:00,6011.43,67.57,1.12
Alaska,2020-09-03 00:00:00,737438,377936.0,512.4986778549519,1052,5475.0,88,,1.4486579738368401,40.0,5.42,1,2020-09-03 03:59:00,5959.43,68.14,1.14
Alaska,2020-09-04 00:00:00,737438,381937.0,517.9242187139799,4001,5594.0,119,,1.4646394562454017,40.0,5.42,0,2020-09-04 03:59:00,6057.0,68.57,1.13
Alaska,2020-09-05 00:00:00,737438,385002.0,522.080500326807,3065,5681.0,87,,1.475576750250648,42.0,5.7,2,2020-09-05 03:59:00,5615.29,67.71,1.21
Alaska,2020-09-06 00:00:00,737438,387057.0,524.867175274396,2055,5776.0,95,,1.492286665788243,42.0,5.7,0,2020-09-06 03:59:00,5745.43,75.14,1.31
Alaska,2020-09-07 00:00:00,737438,388621.0,526.9880315362105,1564,5810.0,34,,1.4950298619992228,42.0,5.7,0,2020-09-07 03:59:00,5713.0,74.86,1.31
Alaska,2020-09-08 00:00:00,737438,391656.0,531.1036317629414,3035,5843.0,33,,1.4918704168964603,42.0,5.7,0,2020-09-08 03:59:00,2485.86,74.57,3.0
Alaska,2020-09-09 00:00:00,737438,391937.0,531.4846807460424,281,5908.0,65,,1.5073851154649855,42.0,5.7,0,2020-09-09 03:59:00,2150.43,74.43,3.46
Alaska,2020-09-10 00:00:00,737438,393077.0,533.0305734176975,1140,6022.0,114,,1.5320153557699892,42.0,5.7,0,2020-09-10 03:59:00,2163.0,78.14,3.61
Alaska,2020-09-11 00:00:00,737438,394586.0,535.0768471383357,1509,6111.0,89,,1.5487118144080123,43.0,5.83,1,2020-09-11 03:59:00,1807.0,73.86,4.09
Alaska,2020-09-12 00:00:00,737438,399629.0,541.9153881411047,5043,6214.0,103,,1.5549422088987537,44.0,5.97,1,2020-09-12 03:59:00,2089.57,76.14,3.64
Alaska,2020-09-13 00:00:00,737438,401213.0,544.0633653269834,1584,6275.0,61,,1.5640071483227114,44.0,5.97,0,2020-09-13 03:59:00,2022.29,71.29,3.53
Alaska,2020-09-14 00:00:00,737438,403413.0,547.0466669740372,2200,6350.0,75,,1.5740692540894816,44.0,5.97,0,2020-09-14 03:59:00,2113.14,77.14,3.65
Alaska,2020-09-15 00:00:00,737438,407124.0,552.0789544341354,3711,6393.0,43,,1.5702832552244523,44.0,5.97,0,2020-09-15 03:59:00,2209.71,78.57,3.56
Alaska,2020-09-16 00:00:00,737438,408564.0,554.0316609667525,1440,6443.0,50,,1.576986714443759,44.0,5.97,0,2020-09-16 03:59:00,2375.29,76.43,3.22
Alaska,2020-09-17 00:00:00,737438,415863.0,563.9294422039547,7299,6551.0,108,,1.5752783969720796,44.0,5.97,0,2020-09-17 03:59:00,3255.14,75.57,2.32
Alaska,2020-09-18 00:00:00,737438,418293.0,567.224634477746,2430,6658.0,107,,1.5917072482685584,45.0,6.1,1,2020-09-18 03:59:00,3386.71,78.14,2.31
Alaska,2020-09-19 00:00:00,737438,422850.0,573.4041370257568,4557,6752.0,94,,1.5967837294548894,45.0,6.1,0,2020-09-19 03:59:00,3317.29,76.86,2.32
Alaska,2020-09-20 00:00:00,737438,426925.0,578.9300253038222,4075,6860.0,108,,1.606839608830591,45.0,6.1,0,2020-09-20 03:59:00,3673.14,83.57,2.28
Alaska,2020-09-21 00:00:00,737438,428645.0,581.2624247733369,1720,6930.0,70,,1.6167224626439127,45.0,6.1,0,2020-09-21 03:59:00,3604.57,82.86,2.3
Alaska,2020-09-22 00:00:00,737438,431191.0,584.7149184067,2546,6987.0,57,,1.6203956019490202,45.0,6.1,0,2020-09-22 03:59:00,3438.14,84.86,2.47
Alaska,2020-09-23 00:00:00,737438,433198.0,587.4365031365348,2007,7063.0,76,,1.6304322734638665,45.0,6.1,0,2020-09-23 03:59:00,3519.14,88.57,2.52
Alaska,2020-09-24 00:00:00,737438,433198.0,587.4365031365348,0,7194.0,131,,1.660672486945923,45.0,6.1,0,2020-09-23 03:59:00,2476.43,91.86,3.71
Alaska,2020-09-25 00:00:00,737438,441332.0,598.4665829534143,8134,7320.0,126,,1.658615282825628,51.0,6.92,6,2020-09-25 03:59:00,3291.29,94.57,2.87
Alaska,2020-09-26 00:00:00,737438,442869.0,600.5508259677423,1537,7439.0,119,,1.6797292201531377,52.0,7.05,1,2020-09-26 03:59:00,2859.86,98.14,3.43
Alaska,2020-09-27 00:00:00,737438,442869.0,600.5508259677423,0,7549.0,110,,1.704567264811942,56.0,7.59,4,2020-09-27 03:59:00,2277.71,98.43,4.32
Alaska,2020-09-28 00:00:00,737438,444791.0,603.1571467703047,1922,7663.0,114,,1.7228316220427122,56.0,7.59,0,2020-09-28 03:59:00,2306.57,104.71,4.54
Alaska,2020-09-29 00:00:00,737438,451056.0,611.6527762333918,6265,7785.0,122,,1.7259497712035756,56.0,7.59,0,2020-09-29 03:59:00,2837.86,114.0,4.02
Alaska,2020-09-30 00:00:00,737438,457207.0,619.9938164293134,6151,7889.0,104,,1.7254766440583806,56.0,7.59,0,2020-09-30 03:59:00,3429.86,118.0,3.44
Alaska,2020-10-01 00:00:00,737438,462323.0,626.9313488049165,5116,8026.0,137,,1.7360157292628746,57.0,7.73,1,2020-10-01 03:59:00,4160.71,118.86,2.86
Alaska,2020-10-02 00:00:00,737438,469290.0,636.3789227026543,6967,8167.0,141,,1.7402885209571906,57.0,7.73,0,2020-10-02 03:59:00,3994.0,121.0,3.03
Alaska,2020-10-03 00:00:00,737438,473256.0,641.7570019445703,3966,8306.0,139,,1.7550754771202055,58.0,7.87,1,2020-10-03 03:59:00,4341.0,123.86,2.85
Alaska,2020-10-04 00:00:00,737438,476818.0,646.5872385203909,3562,8447.0,141,,1.7715354705569002,58.0,7.87,0,2020-10-04 03:59:00,4849.86,128.29,2.65
Alaska,2020-10-05 00:00:00,737438,479374.0,650.0532926157861,2556,8643.0,196,,1.8029763816977975,58.0,7.87,0,2020-10-05 03:59:00,4940.43,140.0,2.83
Alaska,2020-10-06 00:00:00,737438,479374.0,650.0532926157861,0,8790.0,147,,1.8336413739585375,58.0,7.87,0,2020-10-06 16:00:00,4045.43,143.57,3.55
Alaska,2020-10-07 00:00:00,737438,490074.0,664.5629869900928,10700,8911.0,121,,1.818296828642205,59.0,8.0,1,2020-10-07 03:59:00,4695.29,146.0,3.11
Alaska,2020-10-08 00:00:00,737438,491171.0,666.05056967501,1097,9045.0,134,,1.8415175163028763,60.0,8.14,1,2020-10-08 03:59:00,4121.14,145.57,3.53
Alaska,2020-10-09 00:00:00,737438,493070.0,668.6257014148987,1899,9232.0,187,,1.8723507818362504,60.0,8.14,0,2020-10-09 03:59:00,3397.14,152.14,4.48
Alaska,2020-10-10 00:00:00,737438,499253.0,677.0101350893227,6183,9462.0,230,,1.8952314758248823,60.0,8.14,0,2020-10-10 03:59:00,3713.86,165.14,4.45
Alaska,2020-10-11 00:00:00,737438,502997.0,682.0871720741269,3744,9712.0,250,,1.9308266252085002,60.0,8.14,0,2020-10-11 03:59:00,3739.86,180.71,4.83
Alaska,2020-10-12 00:00:00,737438,505927.0,686.0603874495212,2930,9903.0,191,,1.9573970157750031,60.0,8.14,0,2020-10-12 03:59:00,3793.29,180.0,4.75
Alaska,2020-10-13 00:00:00,737438,514789.0,698.0776689023348,8862,10059.0,156,,1.9540044561946739,60.0,8.14,0,2020-10-13 03:59:00,5059.29,181.29,3.58
Alaska,2020-10-14 00:00:00,737438,517177.0,701.3159072355913,2388,10214.0,155,,1.9749524824189784,64.0,8.68,4,2020-10-14 03:59:00,3871.86,186.14,4.81
Alaska,2020-10-15 00:00:00,737438,519461.0,704.4131167637144,2284,10380.0,166,,1.9982250833075053,65.0,8.81,1,2020-10-15 03:59:00,4041.43,190.71,4.72
Alaska,2020-10-16 00:00:00,737438,522664.0,708.756532752584,3203,10601.0,221,,2.0282628993005067,66.0,8.95,1,2020-10-16 03:59:00,4227.71,195.57,4.63
Alaska,2020-10-17 00:00:00,737438,530500.0,719.382510800908,7836,10811.0,210,,2.0378887841658813,67.0,9.09,1,2020-10-17 03:59:00,4463.86,192.71,4.32
Alaska,2020-10-18 00:00:00,737438,532711.0,722.380728956197,2211,11021.0,210,,2.068851591200482,67.0,9.09,0,2020-10-18 03:59:00,4244.86,187.0,4.41
Alaska,2020-10-19 00:00:00,737438,536223.0,727.1431632218573,3512,11225.0,204,,2.0933454924536994,67.0,9.09,0,2020-10-19 03:59:00,4328.0,188.86,4.36
Alaska,2020-10-20 00:00:00,737438,546525.0,741.113151207288,10302,11456.0,231,,2.0961529664699694,67.0,9.09,0,2020-10-20 03:59:00,4533.71,199.57,4.4
Alaska,2020-10-21 00:00:00,737438,547140.0,741.9471196222598,615,11680.0,224,,2.134736996015645,68.0,9.22,1,2020-10-21 03:59:00,4280.43,209.43,4.89
Alaska,2020-10-22 00:00:00,737438,548709.0,744.0747561150903,1569,11919.0,239,,2.1721896305692088,68.0,9.22,0,2020-10-22 03:59:00,4178.29,219.86,5.26
Alaska,2020-10-23 00:00:00,737438,552746.0,749.549114637434,4037,12167.0,248,,2.201191867512384,68.0,9.22,0,2020-10-23 03:59:00,4297.43,223.71,5.21
Alaska,2020-10-24 00:00:00,737438,552746.0,749.549114637434,0,12523.0,356,,2.2655975800819905,68.0,9.22,0,2020-10-24 03:59:00,3178.0,244.57,7.7
Alaska,2020-10-25 00:00:00,737438,559969.0,759.3438363631926,7223,13041.0,518,,2.328878920083076,68.0,9.22,0,2020-10-25 03:59:00,3894.0,288.57,7.41
Alaska,2020-10-26 00:00:00,737438,570844.0,774.0908388230604,10875,13391.0,350,,2.3458247787486597,68.0,9.22,0,2020-10-26 03:59:00,4945.86,309.43,6.26
Alaska,2020-10-27 00:00:00,737438,577429.0,783.0204030711735,6585,13779.0,388,,2.3862674025724373,70.0,9.49,2,2020-10-27 03:59:00,4414.86,331.86,7.52
Alaska,2020-10-28 00:00:00,737438,580599.0,787.3190695353372,3170,14131.0,352,,2.4338657145465286,71.0,9.63,1,2020-10-28 03:59:00,4779.86,350.14,7.33
Alaska,2020-10-29 00:00:00,737438,584268.0,792.2944030549008,3669,14481.0,350,,2.478485900306024,77.0,10.44,6,2020-10-29 03:59:00,5079.86,366.0,7.2
Alaska,2020-10-30 00:00:00,737438,586323.0,795.0810780024897,2055,14858.0,377,,2.5340980995117026,81.0,10.98,4,2020-10-30 03:59:00,4796.71,384.43,8.01
Alaska,2020-10-31 00:00:00,737438,604207.0,819.33260830063,17884,15312.0,454,,2.5342308182460647,82.0,11.12,1,2020-10-31 03:59:00,7351.57,398.43,5.42
Alaska,2020-11-01 00:00:00,737438,604207.0,819.33260830063,0,15663.0,351,,2.592323491783445,83.0,11.26,1,2020-11-01 03:59:00,6319.71,374.57,5.93
Alaska,2020-11-02 00:00:00,737438,620170.0,840.9791738424111,15963,16007.0,344,,2.5810664817711273,84.0,11.39,1,2020-11-02 03:59:00,7046.57,373.71,5.3
Alaska,2020-11-03 00:00:00,737438,624755.0,847.1966456841118,4585,16390.0,383,,2.623428383926499,84.0,11.39,0,2020-11-03 03:59:00,6760.86,373.0,5.52
Alaska,2020-11-04 00:00:00,737438,627758.0,851.26885243234,3003,16798.0,408,,2.6758719124248516,84.0,11.39,0,2020-11-04 03:59:00,6737.0,381.0,5.66
Alaska,2020-11-05 00:00:00,737438,781826.0,1060.1921788679183,154068,17111.0,313,,2.1885943931258365,84.0,11.39,0,2020-11-05 03:59:00,28222.57,375.71,1.33
Alaska,2020-11-06 00:00:00,737438,781301.0,1059.4802546112353,-525,17618.0,507,,2.2549567964203296,84.0,11.39,0,2020-11-06 03:59:00,32583.83,394.29,1.41
Alaska,2020-11-07 00:00:00,737438,780694.0,1058.6571345658888,-607,18221.0,603,,2.333949024841999,84.0,11.39,0,2020-11-07 03:59:00,35523.8,415.57,1.64
Alaska,2020-11-08 00:00:00,737438,780174.0,1057.9519905402217,-520,18732.0,511,,2.4010028532096683,84.0,11.39,0,2020-11-08 03:59:00,,438.43,
Alaska,2020-11-09 00:00:00,737438,767997.0,1041.4394159237795,-12177,19196.0,464,,2.4994889302953007,84.0,11.39,0,2020-11-09 03:59:00,,455.57,
Alaska,2020-11-10 00:00:00,737438,828140.0,1122.996102723212,60143,19734.0,538,,2.382930422392349,92.0,12.48,8,2020-11-10 03:59:00,,477.71,
Alaska,2020-11-11 00:00:00,737438,834590.0,1131.7426007338922,6450,20221.0,487,,2.42286631759307,96.0,13.02,4,2020-11-11 03:59:00,,489.0,
Alaska,2020-11-12 00:00:00,737438,844666.0,1145.406122277398,10076,20702.0,481,,2.450909590299598,96.0,13.02,0,2020-11-12 03:59:00,,513.0,
Alaska,2020-11-13 00:00:00,737438,844666.0,1145.406122277398,0,21286.0,584,,2.520049344948181,96.0,13.02,0,2020-11-12 03:59:00,,524.0,
Alaska,2020-11-14 00:00:00,737438,862264.0,1169.2698233614217,17598,22020.0,734,,2.553742241355316,98.0,13.29,2,2020-11-14 03:59:00,18853.4,542.71,4.03
Alaska,2020-11-15 00:00:00,737438,867382.0,1176.2100678294312,5118,22662.0,642,,2.6126896799795247,98.0,13.29,0,2020-11-15 03:59:00,16564.17,561.43,3.95
Alaska,2020-11-16 00:00:00,737438,872347.0,1182.94283722835,4965,23240.0,578,,2.6640774829282385,98.0,13.29,0,2020-11-16 03:59:00,14907.14,577.71,3.88
Alaska,2020-11-17 00:00:00,737438,878622.0,1191.4520271534693,6275,23874.0,634,,2.717209448431749,100.0,13.56,2,2020-11-17 03:59:00,7211.71,591.43,8.2
Alaska,2020-11-18 00:00:00,737438,885558.0,1200.8575636189075,6936,24419.0,545,,2.7574704310728375,100.0,13.56,0,2020-11-18 03:59:00,7281.14,599.71,8.24
Alaska,2020-11-19 00:00:00,737438,898799.0,1218.8129713955614,13241,24909.0,490,,2.771364899159879,101.0,13.7,1,2020-11-19 03:59:00,7733.29,601.0,7.77
Alaska,2020-11-20 00:00:00,737438,904712.0,1226.8312725951198,5913,25369.0,460,,2.8040967733378137,101.0,13.7,0,2020-11-20 03:59:00,8578.0,583.29,6.8
Alaska,2020-11-21 00:00:00,737438,918745.0,1245.8606689647129,14033,26044.0,675,,2.8347365155728736,102.0,13.83,1,2020-11-21 03:59:00,8068.71,574.86,7.12
Alaska,2020-11-22 00:00:00,737438,926361.0,1256.1883168483316,7616,26587.0,543,,2.8700474221172954,103.0,13.97,1,2020-11-22 03:59:00,8425.57,560.71,6.65
Alaska,2020-11-23 00:00:00,737438,933016.0,1265.212804330669,6655,27085.0,498,,2.9029512891525977,103.0,13.97,0,2020-11-23 03:59:00,8667.0,549.29,6.34
Alaska,2020-11-24 00:00:00,737438,943401.0,1279.295344150966,10385,27669.0,584,,2.932899159530253,116.0,15.73,13,2020-11-24 03:59:00,9254.14,542.14,5.86
Alaska,2020-11-25 00:00:00,737438,954276.0,1294.0423466108336,10875,28339.0,670,,2.9696859189584566,116.0,15.73,0,2020-11-25 03:59:00,9816.86,560.0,5.7
Alaska,2020-11-26 00:00:00,737438,969573.0,1314.7857853812795,15297,28892.0,553,,2.979868457558121,119.0,16.14,3,2020-11-25 03:59:00,10110.57,569.0,5.63
Alaska,2020-11-27 00:00:00,737438,990773.0,1343.5339648892516,21200,29554.0,662,,2.982923434530412,119.0,16.14,0,2020-11-27 03:59:00,12294.43,597.86,4.86
Alaska,2020-11-28 00:00:00,737438,999054.0,1354.7633834980027,8281,30204.0,650,,3.02326000396375,121.0,16.41,2,2020-11-28 03:59:00,11472.71,594.29,5.18
Alaska,2020-11-29 00:00:00,737438,1006180.0,1364.4265687420502,7126,30816.0,612,,3.062672682820171,121.0,16.41,0,2020-11-29 03:59:00,11402.71,604.14,5.3
Alaska,2020-11-30 00:00:00,737438,1011396.0,1371.499705737974,5216,31323.0,507,,3.097006513769087,121.0,16.41,0,2020-11-30 03:59:00,11197.14,605.43,5.41
Alaska,2020-12-01 00:00:00,737438,1018628.0,1381.3066318795616,7232,31834.0,511,,3.125184071123119,122.0,16.54,1,2020-12-01 03:59:00,10746.71,595.0,5.54
Alaska,2020-12-02 00:00:00,737438,1024643.0,1389.463249791847,6015,32531.0,697,,3.174861878722638,122.0,16.54,0,2020-12-02 03:59:00,10052.43,598.86,5.96
Alaska,2020-12-03 00:00:00,737438,1040505.0,1410.9728546671042,15862,33291.0,760,,3.1995040869577753,130.0,17.63,8,2020-12-03 03:59:00,10133.14,628.43,6.2
Alaska,2020-12-04 00:00:00,737438,1050369.0,1424.3488944155304,9864,34041.0,750,,3.2408610688243846,142.0,19.26,12,2020-12-04 03:59:00,8513.71,641.0,7.53
Alaska,2020-12-05 00:00:00,737438,1067231.0,1447.214545493994,16862,34963.0,922,,3.276048015846616,143.0,19.39,1,2020-12-05 03:59:00,9739.57,679.86,6.98
Alaska,2020-12-06 00:00:00,737438,1077776.0,1461.5140527068038,10545,35720.0,757,,3.314232270898591,143.0,19.39,0,2020-12-06 03:59:00,10228.0,700.57,6.85
Alaska,2020-12-07 00:00:00,737438,1082140.0,1467.431838337596,4364,36196.0,476,,3.3448537157853884,146.0,19.8,3,2020-12-07 03:59:00,10106.29,696.14,6.89
Alaska,2020-12-08 00:00:00,737438,1088978.0,1476.70448227512,6838,36758.0,562,,3.3754584573793043,146.0,19.8,0,2020-12-08 03:59:00,10050.0,703.43,7.0
Alaska,2020-12-09 00:00:00,737438,1099555.0,1491.0473829664325,10577,37342.0,584,,3.396101150010686,150.0,20.34,4,2020-12-09 03:59:00,10701.71,687.29,6.42
Alaska,2020-12-10 00:00:00,737438,1113360.0,1509.7676008016945,13805,37962.0,620,,3.4096788100883813,155.0,21.02,5,2020-12-10 03:59:00,10407.86,667.29,6.41
Alaska,2020-12-11 00:00:00,737438,1123545.0,1523.57893138135,10185,38584.0,622,,3.4341303641598686,158.0,21.43,3,2020-12-11 03:59:00,10453.71,649.0,6.21
Alaska,2020-12-12 00:00:00,737438,1133418.0,1536.9671755456052,9873,39101.0,517,,3.449830512661701,176.0,23.87,18,2020-12-12 03:59:00,9455.29,591.14,6.25
Alaska,2020-12-13 00:00:00,737438,1143098.0,1550.0937027926416,9680,39738.0,637,,3.4763423608474517,176.0,23.87,0,2020-12-13 03:59:00,9331.71,574.0,6.15
Alaska,2020-12-14 00:00:00,737438,1147560.0,1556.1443809513478,4462,40160.0,422,,3.499599149499808,176.0,23.87,0,2020-12-14 03:59:00,9345.71,566.29,6.06
Alaska,2020-12-15 00:00:00,737438,1157867.0,1570.1211491677943,10307,40438.0,278,,3.4924563874780095,179.0,24.27,3,2020-12-15 03:59:00,9841.29,525.71,5.34
Alaska,2020-12-16 00:00:00,737438,1166145.0,1581.3464996379357,8278,41041.0,603,,3.5193736627949357,181.0,24.54,2,2020-12-16 03:59:00,9512.86,528.43,5.55
Alaska,2020-12-17 00:00:00,737438,1175723.0,1594.334710172245,9578,41418.0,377,,3.5227685432708213,183.0,24.82,2,2020-12-17 03:59:00,8909.0,493.71,5.54
Alaska,2020-12-18 00:00:00,737438,1184922.0,1606.8089791955392,9199,41905.0,487,,3.5365197034066376,183.0,24.82,0,2020-12-18 03:59:00,8768.14,474.43,5.41
Alaska,2020-12-19 00:00:00,737438,1193118.0,1617.9231338770176,8196,42235.0,330,,3.5398845713500258,184.0,24.95,1,2020-12-19 03:59:00,8528.57,447.71,5.25
Alaska,2020-12-20 00:00:00,737438,1196506.0,1622.5174184134803,3388,42413.0,178,,3.5447377614487516,184.0,24.95,0,2020-12-20 03:59:00,7629.71,382.14,5.01
Alaska,2020-12-21 00:00:00,737438,1200977.0,1628.5803009880153,4471,42563.0,150,,3.544031234569854,184.0,24.95,0,2020-12-21 03:59:00,7631.0,343.29,4.5
Alaska,2020-12-22 00:00:00,737438,1215282.0,1647.9785419248806,14305,43001.0,438,,3.5383557067413163,194.0,26.31,10,2020-12-22 03:59:00,8202.14,366.14,4.46
Alaska,2020-12-23 00:00:00,737438,1222027.0,1657.1250735655065,6745,43361.0,360,,3.5482849396944585,197.0,26.71,3,2020-12-23 03:59:00,7983.14,331.43,4.15
Alaska,2020-12-24 00:00:00,737438,1227735.0,1664.8653852934076,5708,43629.0,268,,3.5536170264755835,199.0,26.99,2,2020-12-24 03:59:00,7430.29,315.86,4.25
Alaska,2020-12-25 00:00:00,737438,1227735.0,1664.8653852934076,0,43629.0,0,,3.5536170264755835,199.0,26.99,0,2020-12-24 03:59:00,6116.14,246.29,4.03
Alaska,2020-12-26 00:00:00,737438,1245063.0,1688.3629539025653,17328,43990.0,361,,3.53315454719962,200.0,27.12,1,2020-12-26 03:59:00,7420.71,250.71,3.38
Alaska,2020-12-27 00:00:00,737438,1250251.0,1695.3981216047994,5188,44280.0,290,,3.5416888288831605,200.0,27.12,0,2020-12-27 03:59:00,7677.86,266.71,3.47
Alaska,2020-12-28 00:00:00,737438,1254397.0,1701.0202891632923,4146,44406.0,126,,3.540027598918046,200.0,27.12,0,2020-12-28 03:59:00,7631.43,263.29,3.45
Alaska,2020-12-29 00:00:00,737438,1259845.0,1708.4080288783598,5448,44581.0,175,,3.538609908361743,201.0,27.26,1,2020-12-29 03:59:00,6366.14,225.71,3.55
Alaska,2020-12-30 00:00:00,737438,1267092.0,1718.2352957129956,7247,44966.0,385,,3.5487557336010327,203.0,27.53,2,2020-12-30 03:59:00,6437.86,229.29,3.56
Alaska,2020-12-31 00:00:00,737438,1275750.0,1729.975943740355,8658,45461.0,495,,3.5634724671761706,206.0,27.93,3,2020-12-31 03:59:00,6859.29,261.71,3.82
Alaska,2021-01-01 00:00:00,737438,1275750.0,1729.975943740355,0,45461.0,0,,3.5634724671761706,206.0,27.93,0,2020-12-31 03:59:00,6859.29,261.71,3.82
Alaska,2021-01-02 00:00:00,737438,1290349.0,1749.772862260963,14599,46262.0,801,,3.585231592383146,215.0,29.15,9,2021-01-02 03:59:00,6469.43,324.57,5.02
Alaska,2021-01-03 00:00:00,737438,1293837.0,1754.5027514177464,3488,46552.0,290,,3.5979802710851523,215.0,29.15,0,2021-01-03 03:59:00,6226.57,324.57,5.21
Alaska,2021-01-04 00:00:00,737438,1297498.0,1759.4672365676845,3661,46812.0,260,,3.607866832935388,218.0,29.56,3,2021-01-04 03:59:00,6157.29,343.71,5.58
Alaska,2021-01-05 00:00:00,737438,1302859.0,1766.7370002630728,5361,47006.0,194,,3.607911523810328,218.0,29.56,0,2021-01-05 03:59:00,6144.86,346.43,5.64
Alaska,2021-01-06 00:00:00,737438,1311015.0,1777.7969130964232,8156,47334.0,328,,3.610485005892381,220.0,29.83,2,2021-01-06 03:59:00,6274.71,338.29,5.39
Alaska,2021-01-07 00:00:00,737438,1326542.0,1798.8522424936061,15527,47660.0,326,,3.592799926425247,223.0,30.24,3,2021-01-07 03:59:00,7256.0,314.14,4.33
Alaska,2021-01-08 00:00:00,737438,1337749.0,1814.0494522929384,11207,48063.0,403,,3.592826456981093,223.0,30.24,0,2021-01-08 03:59:00,8857.0,371.71,4.2
